Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA,AvgH,AvgD,AvgA,P<2.5,FTR_A,FTR_D,FTR_H
2020-08-22,17:30:00,Mechelen,Cercle Brugge,2.0,3.0,1.0,0.0,H,21.0,11.0,8.0,4.0,14.0,13.0,6.0,8.0,4.0,2.0,0.0,0.0,1.81,3.8,4.44,1.79,3.75,4.2,2.26,1.0,0.0,0.0
2020-08-22,17:30:00,Oud-Heverlee Leuven,Charleroi,1.0,3.0,1.0,1.0,D,8.0,11.0,2.0,5.0,10.0,18.0,6.0,5.0,1.0,4.0,0.0,1.0,4.61,3.73,1.8,4.29,3.72,1.78,2.1,1.0,0.0,0.0
2020-08-22,15:15:00,Waregem,Waasland-Beveren,4.0,1.0,1.0,0.0,H,23.0,6.0,9.0,2.0,16.0,10.0,7.0,2.0,3.0,1.0,0.0,0.0,1.75,3.98,4.6,1.72,3.92,4.44,2.32,0.0,0.0,1.0
2020-08-21,18:00:00,Kortrijk,Eupen,0.0,0.0,0.0,0.0,D,6.0,16.0,1.0,6.0,7.0,19.0,1.0,5.0,2.0,2.0,0.0,0.0,2.37,3.42,3.06,2.34,3.36,2.97,2.03,0.0,1.0,0.0
2020-08-17,18:00:00,Waasland-Beveren,Standard,1.0,2.0,0.0,0.0,D,5.0,17.0,3.0,8.0,19.0,18.0,4.0,8.0,3.0,3.0,0.0,0.0,5.8,4.26,1.57,5.58,4.1,1.55,2.04,1.0,0.0,0.0
2020-08-16,17:15:00,Anderlecht,St Truiden,3.0,1.0,1.0,0.0,H,15.0,3.0,6.0,1.0,15.0,13.0,2.0,1.0,2.0,0.0,0.0,1.0,1.45,4.76,7.08,1.43,4.6,6.7,2.29,0.0,0.0,1.0
2020-08-16,15:00:00,Beerschot VA,Waregem,3.0,1.0,1.0,0.0,H,17.0,6.0,6.0,1.0,9.0,11.0,3.0,5.0,3.0,2.0,0.0,0.0,2.34,3.53,3.04,2.33,3.42,2.92,2.0,0.0,0.0,1.0
2020-08-16,15:00:00,Eupen,Club Brugge,0.0,4.0,0.0,1.0,A,13.0,11.0,1.0,5.0,13.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,8.3,4.43,1.44,8.03,4.54,1.39,2.06,1.0,0.0,0.0
2020-08-16,12:30:00,Cercle Brugge,Antwerp,2.0,1.0,0.0,1.0,A,11.0,8.0,5.0,3.0,17.0,14.0,5.0,2.0,1.0,1.0,0.0,0.0,3.95,3.96,1.88,3.87,3.74,1.85,2.1,0.0,0.0,1.0
2020-08-15,18:00:00,Charleroi,Oostende,1.0,0.0,0.0,0.0,D,14.0,8.0,2.0,0.0,14.0,19.0,8.0,7.0,1.0,2.0,0.0,0.0,1.39,4.88,8.45,1.39,4.64,7.73,2.04,0.0,0.0,1.0
2020-08-15,18:00:00,Gent,Kortrijk,1.0,2.0,0.0,1.0,A,23.0,10.0,12.0,5.0,6.0,12.0,6.0,5.0,0.0,1.0,0.0,0.0,1.4,5.04,7.77,1.38,4.95,7.32,2.5,1.0,0.0,0.0
2020-08-15,15:30:00,Genk,Oud-Heverlee Leuven,1.0,1.0,0.0,0.0,D,20.0,10.0,4.0,4.0,11.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,1.27,6.0,11.37,1.26,5.75,10.84,2.39,0.0,1.0,0.0
2020-08-14,18:00:00,Mouscron,Mechelen,0.0,1.0,0.0,1.0,A,9.0,7.0,1.0,4.0,9.0,18.0,5.0,5.0,3.0,3.0,0.0,0.0,3.54,3.62,2.08,3.42,3.48,2.08,2.03,1.0,0.0,0.0
2020-08-10,18:00:00,Oud-Heverlee Leuven,Eupen,1.0,1.0,0.0,0.0,D,4.0,16.0,3.0,6.0,12.0,11.0,5.0,8.0,1.0,2.0,0.0,0.0,2.4,3.56,2.92,2.35,3.42,2.86,1.97,0.0,1.0,0.0
2020-08-10,18:00:00,Oostende,Beerschot VA,1.0,2.0,0.0,1.0,A,6.0,6.0,2.0,5.0,18.0,12.0,12.0,7.0,3.0,2.0,0.0,0.0,2.34,3.63,2.97,2.29,3.47,2.93,2.07,1.0,0.0,0.0
2020-08-09,19:45:00,Kortrijk,Waasland-Beveren,1.0,3.0,0.0,1.0,A,11.0,8.0,4.0,6.0,15.0,14.0,4.0,1.0,2.0,4.0,0.0,0.0,1.65,4.18,5.08,1.63,4.02,4.89,2.28,1.0,0.0,0.0
2020-08-09,17:15:00,Mechelen,Anderlecht,2.0,2.0,0.0,0.0,D,10.0,7.0,4.0,2.0,21.0,17.0,2.0,7.0,3.0,3.0,0.0,0.0,4.33,3.6,1.89,4.14,3.53,1.84,2.02,0.0,1.0,0.0
2020-08-09,15:00:00,Waregem,Genk,1.0,2.0,1.0,0.0,H,8.0,15.0,6.0,4.0,15.0,16.0,9.0,8.0,3.0,1.0,0.0,0.0,3.65,3.91,1.97,3.52,3.79,1.93,2.57,1.0,0.0,0.0
2020-08-09,12:30:00,St Truiden,Gent,2.0,1.0,1.0,1.0,D,11.0,13.0,8.0,2.0,19.0,13.0,6.0,3.0,2.0,2.0,0.0,0.0,4.54,4.19,1.72,4.36,4.05,1.7,2.47,0.0,0.0,1.0
2020-08-08,18:00:00,Antwerp,Mouscron,1.0,1.0,0.0,0.0,D,12.0,4.0,9.0,2.0,8.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,1.32,5.34,10.09,1.31,5.11,9.27,2.17,0.0,1.0,0.0
2020-08-08,18:00:00,Standard,Cercle Brugge,1.0,0.0,0.0,0.0,D,11.0,6.0,8.0,1.0,10.0,11.0,5.0,4.0,1.0,1.0,0.0,0.0,1.43,4.75,7.44,1.43,4.56,6.84,2.18,0.0,0.0,1.0
2020-08-08,15:30:00,Club Brugge,Charleroi,0.0,1.0,0.0,0.0,D,17.0,6.0,5.0,4.0,10.0,11.0,10.0,2.0,2.0,3.0,0.0,0.0,1.53,4.13,6.81,1.52,4.0,6.26,1.9,1.0,0.0,0.0
2020-03-07,19:00:00,Anderlecht,Waregem,7.0,0.0,2.0,0.0,H,11.0,8.0,8.0,4.0,11.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,1.44,4.91,6.96,1.41,4.66,6.95,2.32,0.0,0.0,1.0
2020-03-07,19:00:00,Club Brugge,Cercle Brugge,2.0,1.0,1.0,0.0,H,15.0,6.0,5.0,4.0,16.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,1.33,5.26,9.97,1.33,5.02,8.56,2.33,0.0,0.0,1.0
2020-03-07,19:00:00,Gent,Charleroi,1.0,4.0,0.0,2.0,A,5.0,14.0,5.0,8.0,16.0,12.0,3.0,4.0,3.0,1.0,1.0,0.0,1.83,3.82,4.29,1.81,3.68,4.1,2.07,1.0,0.0,0.0
2020-03-07,19:00:00,Kortrijk,Antwerp,0.0,1.0,0.0,0.0,D,10.0,12.0,4.0,5.0,17.0,12.0,6.0,7.0,3.0,0.0,0.0,0.0,3.04,3.64,2.29,2.94,3.48,2.27,2.04,1.0,0.0,0.0
2020-03-07,19:00:00,Mechelen,Eupen,1.0,1.0,1.0,0.0,H,20.0,4.0,8.0,1.0,12.0,9.0,8.0,2.0,0.0,2.0,0.0,0.0,1.52,4.4,6.38,1.5,4.22,6.17,2.01,0.0,1.0,0.0
2020-03-07,19:00:00,Mouscron,Waasland-Beveren,1.0,0.0,0.0,0.0,D,10.0,8.0,6.0,1.0,12.0,12.0,8.0,2.0,3.0,3.0,0.0,0.0,2.2,3.55,3.3,2.13,3.47,3.24,1.98,0.0,0.0,1.0
2020-03-07,19:00:00,Oostende,Genk,2.0,4.0,1.0,0.0,H,7.0,12.0,4.0,8.0,11.0,15.0,3.0,6.0,2.0,1.0,1.0,0.0,3.57,3.65,2.06,3.38,3.57,2.04,2.17,1.0,0.0,0.0
2020-03-07,19:00:00,Standard,St Truiden,0.0,0.0,0.0,0.0,D,7.0,9.0,3.0,5.0,14.0,21.0,4.0,4.0,0.0,4.0,1.0,0.0,1.35,5.2,8.87,1.34,5.04,8.21,2.52,0.0,1.0,0.0
2020-03-01,19:00:00,Cercle Brugge,Gent,1.0,0.0,1.0,0.0,H,6.0,15.0,2.0,9.0,9.0,9.0,4.0,4.0,2.0,1.0,0.0,0.0,3.49,3.68,2.08,3.37,3.57,2.03,2.35,0.0,0.0,1.0
2020-03-01,17:00:00,Charleroi,Standard,2.0,0.0,1.0,0.0,H,10.0,4.0,6.0,1.0,7.0,19.0,9.0,7.0,1.0,4.0,0.0,0.0,2.39,3.45,3.01,2.38,3.33,2.89,1.77,0.0,0.0,1.0
2020-03-01,13:30:00,Genk,Club Brugge,1.0,2.0,1.0,1.0,D,7.0,10.0,7.0,5.0,15.0,22.0,5.0,4.0,2.0,4.0,0.0,0.0,4.03,3.65,1.94,3.89,3.56,1.9,1.93,1.0,0.0,0.0
2020-02-29,19:30:00,Antwerp,Oostende,3.0,1.0,2.0,0.0,H,8.0,7.0,6.0,3.0,11.0,10.0,2.0,6.0,0.0,2.0,0.0,0.0,1.38,4.91,8.58,1.38,4.69,7.63,2.21,0.0,0.0,1.0
2020-02-29,19:00:00,Eupen,Mouscron,2.0,1.0,1.0,1.0,D,8.0,3.0,4.0,2.0,13.0,16.0,3.0,4.0,3.0,0.0,0.0,0.0,2.07,3.58,3.62,2.06,3.42,3.44,1.83,0.0,0.0,1.0
2020-02-29,19:00:00,Waregem,Kortrijk,2.0,2.0,2.0,0.0,H,9.0,17.0,6.0,7.0,11.0,11.0,6.0,4.0,2.0,1.0,0.0,0.0,2.43,3.7,2.79,2.35,3.56,2.77,2.31,0.0,1.0,0.0
2020-02-29,17:00:00,Waasland-Beveren,Anderlecht,0.0,3.0,0.0,1.0,A,6.0,8.0,5.0,4.0,16.0,12.0,3.0,10.0,0.0,2.0,0.0,0.0,4.98,3.98,1.7,4.72,3.83,1.68,2.03,1.0,0.0,0.0
2020-02-28,19:30:00,St Truiden,Mechelen,0.0,3.0,0.0,0.0,D,9.0,16.0,3.0,8.0,16.0,14.0,2.0,6.0,4.0,1.0,0.0,0.0,3.07,3.65,2.27,3.0,3.51,2.24,2.12,1.0,0.0,0.0
2020-02-23,19:00:00,Gent,St Truiden,4.0,1.0,3.0,0.0,H,15.0,6.0,7.0,3.0,9.0,14.0,6.0,5.0,3.0,1.0,0.0,0.0,1.32,5.6,9.36,1.31,5.24,8.92,2.52,0.0,0.0,1.0
2020-02-23,17:00:00,Anderlecht,Eupen,6.0,1.0,4.0,0.0,H,14.0,5.0,9.0,4.0,15.0,9.0,6.0,5.0,1.0,2.0,0.0,1.0,1.42,4.52,8.44,1.42,4.35,7.43,2.0,0.0,0.0,1.0
2020-02-23,13:30:00,Club Brugge,Charleroi,1.0,0.0,1.0,0.0,H,5.0,9.0,3.0,2.0,14.0,13.0,4.0,4.0,0.0,1.0,0.0,0.0,1.51,4.08,7.43,1.48,4.07,6.84,1.88,0.0,0.0,1.0
2020-02-22,19:30:00,Mechelen,Waasland-Beveren,4.0,0.0,2.0,0.0,H,17.0,8.0,10.0,3.0,13.0,14.0,4.0,6.0,1.0,1.0,0.0,0.0,1.56,4.38,5.73,1.55,4.19,5.41,2.37,0.0,0.0,1.0
2020-02-22,19:00:00,Mouscron,Cercle Brugge,0.0,1.0,0.0,0.0,D,4.0,10.0,1.0,3.0,13.0,12.0,3.0,7.0,3.0,1.0,0.0,0.0,2.56,3.55,2.72,2.51,3.39,2.66,2.17,1.0,0.0,0.0
2020-02-22,19:00:00,Oostende,Waregem,1.0,1.0,1.0,1.0,D,10.0,12.0,3.0,6.0,11.0,20.0,3.0,5.0,1.0,3.0,0.0,0.0,2.45,3.67,2.78,2.43,3.5,2.69,2.27,0.0,1.0,0.0
2020-02-22,17:00:00,Standard,Antwerp,1.0,0.0,1.0,0.0,H,9.0,9.0,7.0,3.0,9.0,11.0,3.0,6.0,1.0,3.0,0.0,0.0,2.06,3.67,3.55,2.02,3.53,3.46,2.08,0.0,0.0,1.0
2020-02-21,19:30:00,Kortrijk,Genk,0.0,1.0,0.0,0.0,D,6.0,14.0,4.0,7.0,14.0,13.0,3.0,4.0,3.0,4.0,0.0,0.0,2.67,3.53,2.62,2.6,3.49,2.54,2.15,1.0,0.0,0.0
2020-02-16,19:00:00,Waregem,Mouscron,1.0,2.0,0.0,1.0,A,7.0,11.0,3.0,6.0,7.0,10.0,6.0,3.0,2.0,2.0,0.0,0.0,1.77,4.08,4.34,1.72,3.91,4.33,2.21,1.0,0.0,0.0
2020-02-16,17:00:00,Genk,Standard,1.0,3.0,0.0,2.0,A,11.0,8.0,6.0,6.0,12.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,2.51,3.54,2.79,2.43,3.43,2.74,2.05,1.0,0.0,0.0
2020-02-16,13:30:00,Antwerp,Charleroi,1.0,1.0,1.0,0.0,H,6.0,9.0,5.0,6.0,11.0,17.0,6.0,10.0,2.0,3.0,0.0,0.0,2.07,3.5,3.71,2.01,3.44,3.6,1.87,0.0,1.0,0.0
2020-02-15,19:30:00,Mechelen,Anderlecht,2.0,0.0,0.0,0.0,D,13.0,7.0,6.0,0.0,13.0,9.0,4.0,5.0,2.0,3.0,0.0,1.0,2.71,3.64,2.52,2.69,3.49,2.43,2.13,0.0,0.0,1.0
2020-02-15,19:00:00,Oostende,Kortrijk,0.0,3.0,0.0,0.0,D,6.0,14.0,1.0,5.0,19.0,13.0,4.0,3.0,2.0,1.0,0.0,0.0,2.56,3.44,2.79,2.46,3.38,2.74,2.04,1.0,0.0,0.0
2020-02-15,19:00:00,St Truiden,Cercle Brugge,0.0,1.0,0.0,0.0,D,13.0,11.0,2.0,4.0,14.0,16.0,5.0,6.0,5.0,3.0,0.0,0.0,2.38,3.49,3.0,2.28,3.46,2.95,2.21,1.0,0.0,0.0
2020-02-15,17:00:00,Club Brugge,Waasland-Beveren,2.0,1.0,1.0,0.0,H,15.0,2.0,5.0,1.0,16.0,13.0,16.0,2.0,2.0,7.0,0.0,1.0,1.11,8.7,20.46,1.11,8.39,20.28,3.04,0.0,0.0,1.0
2020-02-14,19:30:00,Eupen,Gent,2.0,3.0,2.0,2.0,D,8.0,12.0,3.0,9.0,16.0,15.0,7.0,3.0,3.0,1.0,0.0,0.0,6.02,4.21,1.57,5.76,4.18,1.54,2.13,1.0,0.0,0.0
2020-02-13,19:30:00,Antwerp,Genk,1.0,1.0,1.0,1.0,D,14.0,8.0,6.0,5.0,13.0,17.0,5.0,7.0,2.0,2.0,0.0,0.0,2.06,3.7,3.54,2.07,3.53,3.34,2.16,0.0,1.0,0.0
2020-02-12,19:30:00,Standard,Club Brugge,0.0,0.0,0.0,0.0,D,5.0,7.0,1.0,3.0,13.0,23.0,4.0,5.0,2.0,2.0,0.0,0.0,3.17,3.62,2.23,3.06,3.45,2.23,2.01,0.0,1.0,0.0
2020-02-12,19:30:00,Waasland-Beveren,Kortrijk,1.0,2.0,1.0,1.0,D,8.0,8.0,1.0,4.0,10.0,18.0,3.0,8.0,2.0,1.0,0.0,0.0,3.1,3.56,2.29,3.01,3.42,2.25,2.03,1.0,0.0,0.0
2020-02-11,19:30:00,Charleroi,Mechelen,2.0,1.0,0.0,0.0,D,5.0,4.0,4.0,1.0,17.0,6.0,4.0,3.0,2.0,3.0,0.0,0.0,1.66,3.88,5.49,1.62,3.89,5.28,1.97,0.0,0.0,1.0
2020-02-08,19:30:00,Mouscron,Oostende,3.0,1.0,0.0,1.0,A,11.0,10.0,6.0,5.0,9.0,11.0,6.0,5.0,0.0,1.0,0.0,0.0,2.26,3.79,2.99,2.19,3.61,2.99,2.11,0.0,0.0,1.0
2020-02-08,19:00:00,Cercle Brugge,Mechelen,3.0,2.0,2.0,1.0,H,12.0,6.0,5.0,3.0,15.0,9.0,6.0,1.0,1.0,2.0,0.0,0.0,2.37,3.63,2.92,2.41,3.47,2.76,2.13,0.0,0.0,1.0
2020-02-08,19:00:00,St Truiden,Eupen,5.0,2.0,3.0,2.0,H,12.0,10.0,5.0,4.0,8.0,16.0,5.0,2.0,4.0,2.0,1.0,0.0,2.17,3.4,3.5,2.16,3.33,3.3,1.82,0.0,0.0,1.0
2020-02-08,17:00:00,Charleroi,Waregem,4.0,0.0,1.0,0.0,H,12.0,6.0,7.0,3.0,15.0,10.0,5.0,7.0,2.0,4.0,0.0,1.0,1.61,4.23,5.43,1.58,4.08,5.28,2.11,0.0,0.0,1.0
2020-02-07,19:30:00,Gent,Anderlecht,1.0,1.0,1.0,1.0,D,12.0,11.0,5.0,7.0,14.0,13.0,3.0,6.0,2.0,4.0,0.0,0.0,1.66,3.99,5.32,1.63,3.91,5.15,2.12,0.0,1.0,0.0
2020-02-02,19:00:00,Waregem,Waasland-Beveren,5.0,0.0,3.0,0.0,H,12.0,9.0,9.0,4.0,14.0,15.0,5.0,2.0,1.0,3.0,0.0,0.0,1.65,3.97,5.41,1.64,3.98,4.9,2.34,0.0,0.0,1.0
2020-02-02,17:00:00,Anderlecht,Mouscron,1.0,0.0,0.0,0.0,D,14.0,4.0,6.0,2.0,17.0,19.0,5.0,2.0,2.0,3.0,0.0,0.0,1.47,4.57,6.93,1.47,4.3,6.36,2.18,0.0,0.0,1.0
2020-02-02,13:30:00,Club Brugge,Antwerp,1.0,0.0,0.0,0.0,D,11.0,4.0,5.0,2.0,16.0,19.0,2.0,0.0,2.0,2.0,0.0,0.0,1.54,4.22,6.38,1.53,4.18,5.78,2.26,0.0,0.0,1.0
2020-02-01,19:30:00,Mechelen,Gent,0.0,3.0,0.0,1.0,A,14.0,8.0,5.0,5.0,5.0,12.0,7.0,5.0,3.0,2.0,0.0,0.0,4.01,4.11,1.83,3.91,3.86,1.81,2.22,1.0,0.0,0.0
2020-02-01,19:00:00,Eupen,Cercle Brugge,1.0,0.0,1.0,0.0,H,9.0,9.0,4.0,4.0,11.0,12.0,4.0,6.0,3.0,2.0,0.0,0.0,2.22,3.49,3.3,2.11,3.4,3.36,1.91,0.0,0.0,1.0
2020-02-01,19:00:00,Oostende,St Truiden,1.0,0.0,0.0,0.0,D,7.0,7.0,5.0,3.0,12.0,12.0,2.0,7.0,2.0,2.0,0.0,1.0,2.13,3.67,3.35,2.09,3.58,3.24,2.29,0.0,0.0,1.0
2020-02-01,17:00:00,Genk,Charleroi,1.0,0.0,1.0,0.0,H,10.0,8.0,6.0,0.0,14.0,18.0,3.0,5.0,2.0,3.0,0.0,0.0,2.15,3.46,3.5,2.1,3.38,3.38,2.01,0.0,0.0,1.0
2020-01-31,19:30:00,Kortrijk,Standard,3.0,1.0,0.0,0.0,D,16.0,9.0,7.0,4.0,15.0,16.0,7.0,8.0,0.0,0.0,0.0,0.0,4.05,3.86,1.88,3.89,3.77,1.85,2.22,0.0,0.0,1.0
2020-01-29,19:30:00,Charleroi,Club Brugge,0.0,0.0,0.0,0.0,D,6.0,11.0,3.0,5.0,12.0,22.0,3.0,5.0,1.0,2.0,0.0,0.0,4.12,3.93,1.85,4.11,3.79,1.79,2.03,0.0,1.0,0.0
2020-01-26,19:00:00,Antwerp,Waregem,2.0,1.0,1.0,1.0,D,15.0,7.0,7.0,3.0,7.0,18.0,5.0,1.0,0.0,4.0,0.0,0.0,1.54,4.52,5.84,1.53,4.24,5.68,2.35,0.0,0.0,1.0
2020-01-26,17:00:00,Kortrijk,Club Brugge,2.0,2.0,1.0,2.0,A,5.0,10.0,3.0,4.0,20.0,15.0,3.0,4.0,5.0,1.0,0.0,0.0,6.91,4.86,1.44,6.87,4.72,1.41,2.28,0.0,1.0,0.0
2020-01-26,13:30:00,Cercle Brugge,Anderlecht,1.0,2.0,1.0,0.0,H,18.0,5.0,8.0,3.0,15.0,10.0,10.0,4.0,3.0,2.0,0.0,0.0,3.9,3.78,1.93,3.81,3.76,1.86,2.17,1.0,0.0,0.0
2020-01-25,19:30:00,Gent,Genk,4.0,1.0,1.0,1.0,D,19.0,7.0,8.0,4.0,6.0,14.0,7.0,5.0,0.0,1.0,0.0,0.0,1.84,4.08,3.99,1.83,3.85,3.84,2.33,0.0,0.0,1.0
2020-01-25,19:00:00,Mouscron,St Truiden,1.0,3.0,0.0,1.0,A,10.0,8.0,5.0,6.0,13.0,14.0,3.0,1.0,1.0,2.0,0.0,0.0,2.07,3.64,3.56,2.0,3.53,3.54,2.04,1.0,0.0,0.0
2020-01-25,19:00:00,Waasland-Beveren,Eupen,0.0,1.0,0.0,1.0,A,7.0,2.0,3.0,1.0,15.0,14.0,7.0,4.0,3.0,2.0,0.0,0.0,2.69,3.17,2.84,2.54,3.15,2.81,1.72,1.0,0.0,0.0
2020-01-24,19:30:00,Standard,Oostende,2.0,1.0,0.0,0.0,D,15.0,8.0,3.0,4.0,12.0,12.0,5.0,6.0,0.0,2.0,0.0,0.0,1.27,6.02,11.41,1.25,5.89,10.65,2.62,0.0,0.0,1.0
2020-01-19,19:00:00,Waregem,Genk,0.0,3.0,0.0,1.0,A,9.0,10.0,5.0,7.0,12.0,14.0,6.0,4.0,0.0,2.0,0.0,0.0,3.25,3.39,2.29,3.1,3.41,2.22,2.2,1.0,0.0,0.0
2020-01-19,17:00:00,Anderlecht,Club Brugge,1.0,2.0,1.0,1.0,D,8.0,13.0,3.0,7.0,12.0,21.0,3.0,3.0,0.0,3.0,0.0,0.0,4.47,3.74,1.82,4.27,3.73,1.78,2.11,1.0,0.0,0.0
2020-01-19,13:30:00,Cercle Brugge,Antwerp,1.0,2.0,1.0,1.0,D,12.0,5.0,3.0,3.0,23.0,13.0,10.0,1.0,2.0,3.0,0.0,1.0,4.97,4.14,1.67,4.78,4.03,1.64,2.35,1.0,0.0,0.0
2020-01-18,19:30:00,Gent,Mouscron,3.0,1.0,1.0,0.0,H,7.0,9.0,4.0,4.0,8.0,9.0,0.0,5.0,1.0,2.0,0.0,0.0,1.24,6.33,12.76,1.23,5.89,11.53,2.51,0.0,0.0,1.0
2020-01-18,19:00:00,Oostende,Waasland-Beveren,0.0,1.0,0.0,1.0,A,10.0,10.0,5.0,3.0,13.0,14.0,10.0,0.0,1.0,1.0,0.0,0.0,1.98,3.73,3.77,1.95,3.62,3.61,2.24,1.0,0.0,0.0
2020-01-18,19:00:00,St Truiden,Kortrijk,2.0,0.0,0.0,0.0,D,11.0,6.0,8.0,2.0,12.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,2.65,3.79,2.51,2.6,3.56,2.5,2.26,0.0,0.0,1.0
2020-01-18,17:00:00,Eupen,Charleroi,1.0,1.0,1.0,1.0,D,6.0,8.0,3.0,5.0,18.0,18.0,3.0,7.0,1.0,2.0,0.0,0.0,3.37,3.27,2.29,3.24,3.25,2.22,1.75,0.0,1.0,0.0
2020-01-17,19:30:00,Mechelen,Standard,2.0,3.0,0.0,1.0,A,9.0,13.0,6.0,6.0,10.0,13.0,6.0,10.0,0.0,4.0,0.0,0.0,2.95,3.41,2.46,2.85,3.33,2.42,2.08,1.0,0.0,0.0
2019-12-27,19:30:00,Antwerp,Anderlecht,0.0,0.0,0.0,0.0,D,11.0,8.0,5.0,3.0,15.0,17.0,9.0,0.0,2.0,2.0,0.0,0.0,1.83,4.08,4.05,1.83,3.75,3.92,2.11,0.0,1.0,0.0
2019-12-27,17:00:00,Charleroi,Oostende,5.0,0.0,1.0,0.0,H,19.0,5.0,10.0,4.0,16.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,1.53,4.37,6.29,1.53,4.15,5.77,2.21,0.0,0.0,1.0
2019-12-26,19:30:00,Standard,Gent,0.0,1.0,0.0,0.0,D,11.0,7.0,4.0,2.0,7.0,16.0,2.0,3.0,0.0,3.0,0.0,0.0,2.47,3.64,2.78,2.37,3.52,2.75,2.15,1.0,0.0,0.0
2019-12-26,17:00:00,Club Brugge,Waregem,4.0,0.0,1.0,0.0,H,8.0,3.0,5.0,1.0,11.0,9.0,1.0,3.0,1.0,2.0,0.0,0.0,1.21,6.53,13.82,1.21,6.33,11.84,2.83,0.0,0.0,1.0
2019-12-26,13:30:00,Genk,Eupen,2.0,1.0,1.0,0.0,H,15.0,11.0,5.0,5.0,8.0,16.0,9.0,2.0,1.0,3.0,0.0,0.0,1.46,4.51,7.45,1.42,4.57,6.82,2.24,0.0,0.0,1.0
2019-12-26,13:30:00,Kortrijk,Cercle Brugge,1.0,0.0,0.0,0.0,D,7.0,2.0,4.0,0.0,17.0,23.0,3.0,3.0,2.0,5.0,0.0,0.0,1.76,4.17,4.29,1.77,3.9,4.06,2.55,0.0,0.0,1.0
2019-12-26,13:30:00,Mouscron,Mechelen,1.0,2.0,0.0,2.0,A,7.0,8.0,2.0,3.0,16.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0,2.64,3.53,2.65,2.56,3.37,2.62,1.96,1.0,0.0,0.0
2019-12-26,13:30:00,Waasland-Beveren,St Truiden,1.0,0.0,1.0,0.0,H,11.0,8.0,8.0,3.0,10.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,2.41,3.72,2.81,2.45,3.53,2.66,2.31,0.0,0.0,1.0
2019-12-22,19:00:00,Anderlecht,Genk,2.0,0.0,0.0,0.0,D,10.0,8.0,6.0,4.0,13.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,2.59,3.56,2.69,2.49,3.43,2.66,2.07,0.0,0.0,1.0
2019-12-22,17:00:00,St Truiden,Antwerp,1.0,1.0,0.0,0.0,D,10.0,14.0,5.0,6.0,7.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,4.68,3.86,1.76,4.41,3.77,1.74,2.29,0.0,1.0,0.0
2019-12-22,13:30:00,Gent,Club Brugge,1.0,1.0,0.0,0.0,D,14.0,6.0,7.0,2.0,16.0,10.0,3.0,3.0,4.0,1.0,0.0,0.0,2.95,3.61,2.36,2.81,3.51,2.35,2.23,0.0,1.0,0.0
2019-12-21,19:30:00,Waasland-Beveren,Standard,2.0,1.0,0.0,1.0,A,10.0,7.0,7.0,3.0,22.0,17.0,3.0,0.0,5.0,2.0,0.0,1.0,6.07,4.6,1.52,5.93,4.46,1.49,2.35,0.0,0.0,1.0
2019-12-21,19:00:00,Cercle Brugge,Waregem,2.0,0.0,1.0,0.0,H,12.0,5.0,8.0,2.0,16.0,17.0,6.0,6.0,1.0,2.0,0.0,0.0,2.87,3.91,2.29,2.84,3.67,2.26,2.41,0.0,0.0,1.0
2019-12-21,19:00:00,Eupen,Kortrijk,1.0,2.0,1.0,1.0,D,8.0,9.0,1.0,5.0,16.0,16.0,2.0,2.0,1.0,2.0,0.0,0.0,2.33,3.57,3.02,2.3,3.4,2.97,2.05,1.0,0.0,0.0
2019-12-21,17:00:00,Mouscron,Charleroi,1.0,1.0,1.0,0.0,H,3.0,4.0,2.0,4.0,16.0,15.0,4.0,7.0,5.0,2.0,0.0,0.0,3.18,3.61,2.23,3.19,3.46,2.15,2.01,0.0,1.0,0.0
2019-12-20,19:30:00,Mechelen,Oostende,1.0,0.0,0.0,0.0,D,7.0,5.0,4.0,3.0,19.0,15.0,5.0,6.0,3.0,1.0,0.0,0.0,1.73,4.16,4.5,1.7,3.99,4.43,2.23,0.0,0.0,1.0
2019-12-15,19:00:00,Oostende,Gent,2.0,1.0,1.0,1.0,D,6.0,8.0,5.0,5.0,13.0,18.0,6.0,5.0,4.0,0.0,0.0,0.0,5.68,4.22,1.59,5.47,4.25,1.54,2.29,0.0,0.0,1.0
2019-12-15,17:00:00,Club Brugge,Mechelen,3.0,0.0,2.0,0.0,H,10.0,3.0,3.0,0.0,9.0,10.0,2.0,5.0,1.0,3.0,0.0,0.0,1.19,6.89,15.09,1.19,6.52,13.07,2.79,0.0,0.0,1.0
